chrom_left	start_left	end_left	chrom_right	start_right	end_right	pet counts between left and right anchors	p-value	FDR
chr19	31177369	31179911	chr19	31189531	31191034	2	4.71902e-08	8.91958e-06
chr19	31188162	31190971	chr19	31202700	31205648	3	5.05414e-12	8.27661e-09
chr19	34031459	34033005	chr19	34118435	34120423	2	2.81475e-09	3.13262e-06
chr19	34170377	34171949	chr19	34205053	34207936	2	4.1201e-10	5.35449e-07
chr19	34369401	34372349	chr19	34575194	34579528	7	6.70595e-27	3.01358e-23
chr19	35490212	35492738	chr19	35531338	35533590	2	2.03441e-08	8.91958e-06
chr19	35491237	35492794	chr19	35808497	35810009	2	3.62228e-07	8.91958e-06
chr19	35758827	35764038	chr19	35807102	35811613	11	1.17359e-37	7.96547e-34
chr19	35761096	35763857	chr19	35804524	35806135	2	8.26359e-09	8.36984e-06
chr19	35781103	35784179	chr19	35807039	35809940	5	3.90518e-20	1.2368e-16
chr19	35806993	35810012	chr19	36043708	36046631	5	8.26692e-17	2.08465e-13
chr19	35806998	35810046	chr19	40971871	40973634	3	7.1411e-08	8.91958e-06
chr19	35807104	35809948	chr19	35827318	35830061	2	5.50605e-08	8.91958e-06
chr19	35807141	35808673	chr19	35998936	36001808	2	1.3667e-07	8.91958e-06
chr19	35807228	35810233	chr19	36058823	36061624	4	1.61006e-13	3.12014e-10
chr19	35808590	35811526	chr19	39203852	39206713	2	1.90553e-05	2.16104e-05
chr19	35998962	36001835	chr19	36043742	36046554	2	8.42694e-09	8.52114e-06
chr19	36044084	36046545	chr19	36058960	36060528	3	9.92244e-13	1.76798e-09
chr19	38770059	38772781	chr19	38789868	38791376	2	6.99276e-08	8.91958e-06
chr19	38788522	38793070	chr19	38810884	38813916	58	0	0
chr19	38788573	38791446	chr19	39205149	39206721	3	1.08384e-07	8.91958e-06
chr19	38793385	38794931	chr19	38810997	38813790	2	2.71779e-08	8.91958e-06
chr19	38810920	38813880	chr19	39203762	39206833	7	3.80786e-18	1.05837e-14
chr19	39172836	39175945	chr19	39203742	39206755	40	0	0
chr19	39174226	39175870	chr19	39221140	39222657	2	4.81551e-09	5.14088e-06
chr19	39203751	39206762	chr19	39221154	39223900	6	2.53025e-23	9.65338e-20
chr19	39203876	39206699	chr19	39216973	39219872	3	1.31217e-11	2.05499e-08
chr19	39205201	39206716	chr19	39621102	39622653	2	5.25108e-06	9.60767e-06
chr19	39601843	39604706	chr19	39620989	39622663	3	2.33687e-11	3.57198e-08
chr19	39619627	39622754	chr19	39640343	39645522	30	0	0
chr19	39619752	39622626	chr19	39633707	39636591	2	4.62158e-08	8.91958e-06
chr19	39619772	39622728	chr19	39677018	39680083	4	1.93952e-16	4.74509e-13
chr19	39623644	39626575	chr19	39640363	39643260	6	8.21792e-21	2.71547e-17
chr19	39624966	39626536	chr19	39677054	39679776	2	4.30721e-09	4.64587e-06
chr19	39633731	39635241	chr19	39641758	39643328	2	2.21615e-09	2.51093e-06
chr19	39861750	39863278	chr19	39898843	39901728	2	1.53454e-08	8.91958e-06
chr19	39898573	39901222	chr21	16581335	16584110	2	6.56247e-06	1.03121e-05
chr19	40732644	40734255	chr19	40970656	40973626	3	4.36954e-10	5.65114e-07
chr19	40970598	40973656	chr19	40984778	40987651	40	0	0
chr19	40970687	40973615	chr19	40990294	40992417	3	5.39443e-13	9.90959e-10
chr19	40970710	40973414	chr19	41029052	41030819	2	1.35427e-08	8.91958e-06
chr19	40970826	40973553	chr19	41425973	41428731	2	9.92646e-06	1.2978e-05
chr19	41402631	41405535	chr19	41425743	41428640	3	5.80321e-12	9.43452e-09
chr19	45198813	45200605	chr19	45220639	45223337	2	5.33292e-10	6.77598e-07
chr19	46283726	46285226	chr19	46380154	46382893	2	1.67865e-09	1.94319e-06
chr19	47272918	47274441	chr19	47286695	47289502	2	8.68293e-11	1.23399e-07
chr19	47539250	47540933	chr19	47584431	47585967	2	6.83018e-09	7.04843e-06
chr19	47539296	47540838	chr19	47560822	47563413	2	1.00448e-09	1.21654e-06
chr19	47560645	47563697	chr19	47583035	47586317	11	1.90436e-42	1.51677e-38
chr19	47560704	47563574	chr19	47598070	47600896	7	2.07331e-25	8.75507e-22
chr19	47583098	47586089	chr19	47595799	47601066	38	0	0
chr19	47583154	47586065	chr19	47609485	47611021	2	3.25562e-08	8.91958e-06
chr19	47599309	47600889	chr19	47609276	47611076	2	4.56028e-08	8.91958e-06
chr19	49055810	49058599	chr19	49071738	49073359	4	1.23755e-18	3.56983e-15
chr19	49057064	49058683	chr19	49115510	49118439	2	1.11541e-08	8.91958e-06
chr19	51546247	51547826	chr19	51595051	51596636	2	3.75311e-10	4.90894e-07
chr19	54659541	54662234	chr19	54757929	54760829	2	1.94051e-09	2.21901e-06
chr19	54999311	55002289	chr19	55025309	55028170	3	1.83279e-15	4.14436e-12
chr19	56225201	56226701	chr7	100216318	100219312	2	1.70254e-12	2.94748e-09
chr2	553840	557145	chr2	565662	569480	21	0	0
chr2	565719	568615	chr2	577920	580852	6	6.32013e-22	2.24102e-18
chr2	565884	569199	chr2	627531	630288	3	4.39278e-11	6.49815e-08
chr2	566579	568577	chr2	656158	658163	2	2.6746e-08	8.91958e-06
chr2	7056522	7059509	chr2	7156416	7159419	6	1.7411e-24	7.06568e-21
chr2	7056604	7058160	chr2	7170717	7172282	2	2.30402e-09	2.6022e-06
chr2	7147131	7150021	chr2	7156451	7159410	5	6.25136e-22	2.21848e-18
chr2	7156532	7159401	chr2	7170672	7173632	5	2.28499e-21	7.8291e-18
chr2	7887836	7890768	chr2	7930120	7932662	2	1.19175e-09	1.41722e-06
chr2	10160627	10163552	chr2	10172888	10175166	5	7.60414e-25	3.13053e-21
chr2	10896188	10899301	chr2	11637390	11640400	5	7.10923e-13	1.28714e-09
chr2	10896383	10899321	chr2	10916276	10919265	4	4.74857e-18	1.31469e-14
chr2	11261159	11264114	chr2	11679709	11681261	2	5.9864e-06	1.01195e-05
chr2	11261189	11264075	chr2	11637462	11639055	4	5.21663e-11	7.62699e-08
chr2	11261244	11262841	chr2	11669794	11671900	2	3.21623e-06	8.91958e-06
chr2	11636710	11640390	chr2	11669749	11674435	183	0	0
chr2	11637322	11640432	chr2	11678304	11681505	103	0	0
chr2	11637369	11640333	chr2	11651675	11657188	8	4.62672e-24	1.83572e-20
chr2	11637407	11640204	chr2	42236726	42239463	2	0.000187492	0.000190958
chr2	11637411	11638996	chr2	42261739	42264586	2	1.28563e-05	1.55886e-05
chr2	11637473	11640328	chr2	11663296	11666186	5	4.34235e-14	8.89557e-11
chr2	11641333	11645368	chr2	11671149	11674048	4	5.80863e-11	8.45778e-08
chr2	11642405	11645294	chr2	11679729	11681277	4	4.74171e-12	7.78887e-09
chr2	11651567	11654481	chr2	11669844	11674097	6	3.61963e-19	1.07836e-15
chr2	11651637	11655802	chr2	11678272	11681297	4	2.07037e-12	3.55259e-09
chr2	11655645	11657266	chr2	11671075	11673984	2	7.96404e-07	8.91958e-06
chr2	11663218	11666170	chr2	11678379	11681304	6	3.1483e-18	8.83096e-15
chr2	13195311	13196894	chr2	14317704	14320602	2	8.748e-09	8.8228e-06
chr2	14317775	14320547	chr2	14408995	14411894	6	1.70827e-24	6.93905e-21
chr2	15781028	15784009	chr2	15905182	15908345	7	3.99802e-28	1.89648e-24
chr2	15905178	15906738	chr2	16158151	16161066	2	1.2399e-08	8.91958e-06
chr2	15905315	15907996	chr2	16686324	16689165	3	1.52917e-10	2.10931e-07
chr2	15905326	15908179	chr2	16073144	16074653	2	4.87357e-09	5.19247e-06
chr2	16158120	16159665	chr2	16168942	16170620	2	7.71816e-11	1.1046e-07
chr2	20154493	20157320	chr2	20270133	20271693	3	2.24559e-12	3.83474e-09
chr2	20270098	20272980	chr2	20312360	20315366	4	2.14569e-14	4.5125e-11
chr2	20549961	20552919	chr2	20578436	20581528	5	1.21336e-19	3.73205e-16
chr2	20577184	20582702	chr2	20673201	20676486	6	1.49306e-20	4.83256e-17
chr2	20673430	20675823	chr2	20782155	20785026	4	6.21123e-16	1.4506e-12
chr2	20673560	20676097	chr2	20687494	20689080	2	6.91998e-09	7.13766e-06
chr2	20673982	20676398	chr2	20695060	20697765	3	1.26199e-12	2.22632e-09
chr2	20707377	20710312	chr2	20782279	20785059	2	3.75311e-10	4.90894e-07
chr2	24712575	24715417	chr2	25300565	25303434	2	2.98854e-08	8.91958e-06
chr2	25301716	25303611	chr2	25310665	25312172	2	6.26038e-10	7.82629e-07
chr2	25469693	25471265	chr2	25499564	25502587	3	1.77906e-13	3.43517e-10
chr2	25469715	25472570	chr2	25533187	25535856	3	3.86721e-13	7.18132e-10
chr2	28563873	28566830	chr2	28598740	28600513	4	1.20335e-15	2.74871e-12
chr2	28563973	28566741	chr2	28582540	28585530	5	6.23223e-23	2.33391e-19
chr2	28569638	28571218	chr2	28598804	28601498	2	6.63612e-09	6.86976e-06
chr2	28577158	28580050	chr2	28598799	28601656	4	5.40639e-17	1.39042e-13
chr2	28582730	28585406	chr2	28598784	28601605	4	6.75793e-17	1.72039e-13
chr2	33169821	33172727	chr2	33293922	33296887	4	5.79273e-15	1.26887e-11
chr2	33172893	33174488	chr2	33294431	33296927	2	4.85177e-08	8.91958e-06
chr2	33293862	33296846	chr2	33309696	33313090	9	1.36436e-34	8.14647e-31
chr2	33293930	33296688	chr2	33444908	33446678	2	7.16608e-08	8.91958e-06
chr2	33293968	33296923	chr2	33593558	33596514	5	9.13607e-18	2.46859e-14
chr2	33293989	33296888	chr2	33415656	33418827	10	8.62304e-37	5.69868e-33
chr2	33295235	33296963	chr8	129152954	129154573	2	0.000555882	0.00055987
chr2	33415981	33418792	chr2	33593508	33595116	3	1.22427e-13	2.39754e-10
chr2	35437569	35439074	chr2	35521272	35524184	2	1.5814e-08	8.91958e-06
chr2	38301885	38304834	chr2	38322191	38324979	4	1.10131e-16	2.75114e-13
chr2	38301973	38304825	chr2	38477211	38480178	7	3.31865e-26	1.45312e-22
chr2	38303273	38304865	chr2	38490884	38493826	2	4.97985e-08	8.91958e-06
chr2	39131787	39134640	chr2	39180092	39183273	3	2.09178e-12	3.585e-09
chr2	39180118	39183060	chr2	39406089	39409066	4	1.87583e-14	3.96605e-11
chr2	39350270	39353242	chr2	39406171	39409123	9	1.02203e-34	6.14543e-31
chr2	39377970	39379529	chr2	39407446	39409101	2	3.04974e-08	8.91958e-06
chr2	39406223	39409028	chr2	42237921	42239526	2	8.2976e-06	1.15806e-05
chr2	39407371	39408923	chr2	39453464	39455003	2	8.44293e-09	8.53327e-06
chr2	39407393	39409029	chr2	42568413	42571328	3	1.98725e-09	2.27026e-06
chr2	39407450	39408963	chr2	39692176	39695107	2	1.21882e-07	8.91958e-06
chr2	41935720	41938607	chr2	42000150	42002945	2	6.03176e-10	7.56931e-07
chr2	42082936	42085689	chr2	42237931	42239511	2	3.3042e-08	8.91958e-06
chr2	42236600	42239550	chr2	42261698	42264708	19	0	0
chr2	42236639	42239444	chr2	43016098	43017688	2	5.81262e-06	9.84916e-06
chr2	42236664	42239565	chr2	42568383	42571284	6	6.17404e-19	1.81405e-15
chr2	42568256	42571296	chr2	43010430	43013324	5	2.62993e-17	6.91786e-14
chr2	42568301	42571334	chr2	43014651	43017674	12	2.10332e-40	1.55623e-36
chr2	42568368	42571298	chr2	42592075	42595091	9	1.74694e-36	1.14037e-32
chr2	42592289	42593792	chr2	43014741	43017520	2	2.31574e-07	8.91958e-06
chr2	42897143	42899459	chr2	43016071	43017722	2	5.8913e-08	8.91958e-06
chr2	43010507	43012031	chr2	43036327	43037856	2	3.07418e-09	3.39392e-06
chr2	43014808	43017620	chr2	43499436	43500968	2	6.70554e-07	8.91958e-06
chr2	43014810	43017591	chr2	43034758	43036419	2	2.05401e-08	8.91958e-06
chr2	43952044	43954925	chr2	43967323	43970929	4	4.95011e-17	1.27615e-13
chr2	45952075	45955003	chr2	45979748	45981367	2	7.11222e-08	8.91958e-06
chr2	45978362	45981303	chr2	46165890	46167503	3	1.10387e-11	1.74284e-08
chr2	45978389	45979978	chr2	46076339	46077889	2	9.87692e-09	8.91958e-06
chr2	46067079	46068840	chr2	46074988	46077819	2	8.17487e-11	1.1645e-07
chr2	46360385	46362000	chr2	46389976	46391520	2	5.13464e-11	7.52516e-08
chr2	47183160	47185888	chr2	47196610	47199458	4	4.60335e-17	1.18962e-13
chr2	47196603	47199444	chr2	47263258	47264910	2	5.52312e-08	8.91958e-06
chr2	47197833	47199523	chr2	47205891	47208596	2	2.32634e-09	2.62394e-06
chr2	47197939	47199482	chr2	47256135	47257820	3	2.18713e-12	3.74091e-09
chr2	47261955	47264771	chr2	47304202	47305764	2	3.46574e-09	3.81043e-06
chr2	50945676	50947176	chr20	60980159	60981778	2	5.79667e-10	7.29789e-07
chr2	54743659	54745325	chr2	54800308	54803130	2	5.97503e-10	7.50694e-07
chr2	54800312	54801940	chr2	54810431	54813282	2	1.10485e-08	8.91958e-06
chr2	55130786	55132384	chr2	55235584	55238394	2	4.17271e-09	4.5096e-06
chr2	55130884	55133585	chr2	55389651	55391252	2	7.71925e-09	7.87643e-06
chr2	62154537	62156057	chr2	62176401	62179278	2	9.48554e-11	1.34092e-07
chr2	67636315	67638976	chr5	20682010	20684619	2	1.35257e-10	1.87723e-07
chr2	70170699	70172213	chr2	70223615	70226376	2	2.90272e-09	3.22547e-06
chr2	70170735	70173626	chr2	70204305	70207179	2	3.01364e-09	3.34211e-06
chr2	70202454	70207217	chr2	70223322	70226380	16	0	0
chr2	70557911	70560769	chr2	70842079	70845001	3	4.96408e-12	8.13536e-09
chr2	70557958	70560745	chr2	70607894	70610761	4	4.31805e-18	1.19783e-14
chr2	70607782	70610531	chr2	70842109	70844943	2	5.37481e-08	8.91958e-06
chr2	70842113	70843651	chr2	71006513	71008161	2	1.74846e-09	2.01581e-06
chr2	70842137	70844911	chr2	70866738	70869002	2	1.57214e-08	8.91958e-06
chr2	70842151	70844925	chrM	10340	12284	2	1.31783e-05	1.58863e-05
chr2	71684959	71687776	chr2	71732143	71734985	3	2.74582e-14	5.71826e-11
chr2	73211585	73213121	chr2	73227063	73229815	2	1.32162e-09	1.55606e-06
chr2	75071119	75072642	chr2	75125144	75126755	3	4.98459e-13	9.17645e-10
chr2	75123713	75126670	chr2	75143749	75148624	5	3.61957e-19	1.07836e-15
chr2	76496192	76499186	chr20	52999678	53001617	2	5.77857e-09	6.06288e-06
chr2	86425335	86426863	chr2	86489996	86491610	2	5.23786e-09	5.54462e-06
chr2	91779021	91781238	chr4	4226519	4228433	2	2.83757e-11	4.28364e-08
chr2	97552213	97554376	chr2	97616796	97618392	2	4.46853e-09	4.79779e-06
chr2	97616399	97617905	chr2	97630560	97632215	2	1.64183e-08	8.91958e-06
chr2	97618220	97619797	chr2	97630393	97632020	2	1.058e-07	8.91958e-06
chr2	98702318	98706262	chr2	98849185	98852071	5	1.32149e-17	3.52386e-14
chr2	98850498	98852020	chr2	98995603	98997163	2	6.76718e-09	6.99648e-06
chr2	100146596	100149577	chr2	100251771	100254795	14	1.26117e-43	1.03797e-39
chr2	100146622	100149522	chr2	100189245	100192240	6	1.83384e-19	5.56829e-16
chr2	100146721	100149524	chr2	100225171	100227860	3	1.23366e-09	1.46335e-06
chr2	100189175	100192220	chr2	100224883	100228013	29	0	0
chr2	100189245	100192307	chr2	100251548	100254839	102	0	0
chr2	100189277	100192226	chr2	100627777	100631911	4	8.89662e-13	1.59586e-09
chr2	100189297	100192222	chr2	100233070	100237017	12	6.98751e-36	4.42597e-32
chr2	100217130	100218636	chr2	100251855	100253365	2	9.03575e-07	8.91958e-06
chr2	100224916	100228039	chr2	100251788	100254814	68	0	0
chr2	100224934	100227953	chr2	100233012	100236052	11	7.40838e-34	4.26251e-30
chr2	100232994	100238127	chr2	100251752	100254859	42	0	0
chr2	100251751	100254728	chr2	100272126	100275127	7	4.55586e-22	1.63307e-18
chr2	100251809	100254781	chr2	100677108	100678796	2	2.92325e-06	8.91958e-06
chr2	100251843	100253422	chr5	1031799	1033319	2	2.04047e-08	8.91958e-06
chr2	100251844	100254666	chr2	100421970	100424881	3	6.61508e-09	6.85463e-06
chr2	100251857	100254710	chr2	100882998	100884797	3	5.09563e-09	5.4142e-06
chr2	100251860	100253522	chr20	52738988	52740766	2	0.0358924	0.0358948
chr2	100251895	100254779	chr2	100629036	100631900	5	1.78619e-14	3.78067e-11
chr2	100253013	100254774	chr2	100553553	100556389	2	1.64331e-06	8.91958e-06
chr2	100253276	100254781	chr3	64217757	64219817	2	5.34872e-06	9.77292e-06
chr2	100884322	100885994	chr2	100907730	100910198	3	7.61123e-13	1.37395e-09
chr2	100906518	100910141	chr2	100937432	100940300	5	2.3086e-21	7.90365e-18
chr2	105096809	105099558	chr2	105113874	105115561	2	1.97083e-09	2.2521e-06
chr2	105098178	105099729	chr2	105190305	105191861	2	1.76333e-10	2.41825e-07
chr2	105851979	105854629	chr2	105871884	105874641	2	2.86672e-10	3.81384e-07
chr2	105993114	105996487	chr2	106137921	106140819	3	1.21655e-10	1.70062e-07
chr2	105994396	105996496	chr2	106002361	106005274	4	5.46672e-16	1.28658e-12
chr2	106002335	106005304	chr2	106137872	106141441	18	0	0
chr2	106002396	106005234	chr2	106014255	106017154	2	6.62526e-08	8.91958e-06
chr2	106002438	106005295	chr2	106066742	106068301	2	7.79564e-09	7.95058e-06
chr2	106002520	106005253	chr2	106046562	106048115	2	3.19037e-08	8.91958e-06
chr2	106006378	106009419	chr2	106137871	106140766	4	6.94652e-15	1.51616e-11
chr2	106020576	106022126	chr2	106139186	106140717	2	4.22102e-08	8.91958e-06
chr2	106045194	106048180	chr2	106139282	106140816	3	2.80237e-11	4.241e-08
chr2	106066862	106069641	chr2	106137902	106140870	4	2.50082e-15	5.59857e-12
chr2	106137895	106140617	chr2	106169486	106172418	4	1.32153e-15	3.01387e-12
chr2	108911991	108914164	chr2	108941549	108943071	2	1.02909e-10	1.45092e-07
chr2	109886875	109888452	chr2	110096069	110098665	2	2.06311e-08	8.91958e-06
chr2	109966368	109969624	chr2	110022903	110025827	3	7.02768e-14	1.41126e-10
chr2	110022852	110025659	chr2	110095766	110098720	2	9.51535e-08	8.91958e-06
chr2	110022950	110025854	chr2	110087753	110090862	5	1.8787e-19	5.69641e-16
chr2	110024032	110025835	chr2	110036615	110038356	2	1.06974e-09	1.28646e-06
chr2	113836933	113838467	chr2	113933054	113935934	2	1.78539e-08	8.91958e-06
chr2	113915276	113918249	chr2	113933015	113935953	5	9.54364e-20	2.9503e-16
chr2	113933035	113934641	chr2	121160484	121163428	2	6.09353e-06	1.02174e-05
chr2	117155583	117158346	chr20	52277633	52279921	2	1.49578e-06	8.91958e-06
chr2	120243866	120246394	chr20	49342673	49344203	2	1.90114e-05	2.15607e-05
chr2	120984899	120987113	chr2	121160459	121163227	2	7.05203e-07	8.91958e-06
chr2	120984954	120987600	chr2	121822695	121824199	2	1.39539e-07	8.91958e-06
chr2	121070248	121073002	chr2	121160441	121164397	3	8.48829e-11	1.20713e-07
chr2	121081185	121082722	chr2	121160536	121162102	2	1.06281e-07	8.91958e-06
chr2	121140237	121144192	chr2	121160453	121163426	6	5.15284e-22	1.83627e-18
chr2	121160410	121161990	chr2	121254785	121256351	2	1.84002e-08	8.91958e-06
chr2	121160416	121164369	chr2	121178733	121183917	8	6.56728e-28	3.09459e-24
chr2	121160488	121163269	chr2	121221332	121224157	3	5.64267e-11	8.22453e-08
chr2	121161761	121163396	chr2	121821329	121822952	3	2.92187e-09	3.24506e-06
chr2	121161862	121164509	chr2	121322277	121325218	2	4.51867e-07	8.91958e-06
chr2	121321933	121324905	chr2	121362925	121365705	2	6.46072e-09	6.71424e-06
chr2	121890967	121895412	chr2	122076209	122079178	10	1.57136e-40	1.16668e-36
chr2	129037033	129041011	chr2	129059498	129062249	3	4.1841e-13	7.74956e-10
chr2	129038110	129039899	chr2	129049092	129050689	2	5.11868e-09	5.43193e-06
chr2	129045453	129047004	chr2	129059863	129062336	2	1.19445e-09	1.41885e-06
chr2	129735816	129737446	chr2	129861905	129863468	2	1.55569e-08	8.91958e-06
chr2	129813400	129815453	chr2	129860932	129863495	2	3.42341e-08	8.91958e-06
chr2	133024783	133027349	chrY	10020948	10023946	7	2.64144e-21	8.99986e-18
chr2	133271961	133274729	chr2	133338881	133341586	2	1.58665e-07	8.91958e-06
chr2	133307389	133309587	chr2	133338718	133340292	2	6.32736e-08	8.91958e-06
chr2	133338726	133341597	chr2	133368688	133371670	9	1.94121e-32	1.06249e-28
chr2	133338779	133341732	chr2	133640136	133643087	4	2.55905e-14	5.34496e-11
chr2	133338874	133341573	chr2	133633427	133636308	3	1.45947e-11	2.27566e-08
chr2	133338903	133341611	chr2	134261125	134264083	2	1.51746e-06	8.91958e-06
chr2	133340023	133341581	chr2	134468532	134470151	2	1.69224e-08	8.91958e-06
chr2	134087967	134090889	chr2	134249249	134252166	2	1.05435e-07	8.91958e-06
chr2	134088010	134090877	chr2	134261426	134264057	3	1.07966e-11	1.7065e-08
chr2	134199313	134200915	chr2	134249302	134252048	2	1.31229e-08	8.91958e-06
chr2	134249215	134252119	chr2	134261469	134264140	7	1.46241e-27	6.77151e-24
chr2	136971413	136974250	chr2	137032129	137034970	2	4.23198e-10	5.4832e-07
chr2	137050263	137053107	chr2	137083416	137086240	2	1.40739e-09	1.65113e-06
chr2	138247143	138248758	chr2	138265126	138266665	3	5.62561e-14	1.14094e-10
chr2	138265047	138267841	chr2	138283878	138285382	2	1.24039e-09	1.46933e-06
chr2	139179022	139180621	chr2	139225090	139227766	2	1.59183e-09	1.8487e-06
chr2	139192022	139194920	chr2	139224831	139227806	5	3.5568e-22	1.28249e-18
chr2	139956691	139958494	chr2	140530247	140532787	2	1.18032e-08	8.91958e-06
chr2	139956824	139958389	chr2	140001523	140003098	2	1.1613e-08	8.91958e-06
chr2	140001596	140004548	chr2	140529876	140532926	6	6.77993e-22	2.40007e-18
chr2	140002836	140004415	chr2	140017464	140019785	2	3.40065e-08	8.91958e-06
chr2	149314092	149316904	chr2	149363871	149365412	2	2.99635e-09	3.32433e-06
chr2	149350391	149353440	chr2	149363775	149366779	24	0	0
chr2	149363908	149366762	chr2	149532757	149535566	3	2.53234e-12	4.29693e-09
chr2	149933126	149936024	chr2	150060396	150061905	2	4.00482e-09	4.33833e-06
chr2	155258543	155261541	chr2	155478027	155480732	2	1.23431e-09	1.46335e-06
chr2	155258720	155261514	chr2	155534032	155535564	3	4.59138e-15	1.01248e-11
chr2	157758593	157761534	chr2	157790418	157792182	4	3.0527e-16	7.33404e-13
chr2	157759876	157761518	chr2	157860835	157863748	3	8.09877e-13	1.45949e-09
